Tweede	O
Kamer	O
der	O
Staten-Generaal	O
2	O
Vergaderjaar	O
2021–2022	O
Aanhangsel	O
van	O
de	O
Handelingen	O
Vragen	O
gesteld	O
door	O
de	O
leden	O
der	O
Kamer	O
,	O
met	O
de	O
daarop	O
door	O
de	O
regering	O
gegeven	O
antwoorden	O
2930	O
Vragen	O
van	O
de	O
leden	O
Azarkan	S-PER
(	O
DENK	O
)	O
en	O
Sylvana	B-PER
Simons	E-PER
(	O
BIJ1	O
)	O
aan	O
de	O
Minister	O
van	O
Justitie	O
en	O
Veiligheid	O
over	O
de	O
discriminerende	O
rapportages	O
van	O
de	O
NCTV	O
(	O
ingezonden	O
4	O
mei	O
2022	O
)	O
.	O
Antwoord	O
van	O
Minister	O
Yes¸ilgöz-Zegerius	S-PER
(	O
Justitie	O
en	O
Veiligheid	O
)	O
(	O
ontvangen	O
31	O
mei	O
2022	O
)	O
.	O
Zie	O
ook	O
Aanhangsel	O
Handelingen	O
,	O
vergaderjaar	O
2021–2022	O
,	O
nr.	O
2855	O
.	O
Vraag	O
1	O
,	O
2	O
en	O
3	O
Bent	O
u	O
op	O
de	O
hoogte	O
van	O
de	O
discriminerende	O
rapportages	O
van	O
de	O
Nationaal	O
Coordinator	O
Terrorismebestrijding	O
en	O
Veiligheid	O
(	O
NCTV	O
)	O
,	O
waarin	O
bepaalde	O
politieke	O
partijen	O
zoals	O
DENK	O
en	O
BIJ1	O
worden	O
onderzocht	O
?	O
1	O
Deelt	O
u	O
de	O
mening	O
dat	O
het	O
niet	O
de	O
taak	O
is	O
van	O
het	O
NCTV	O
allerlei	O
stigmatise-	O
rende	O
(	O
voor	O
)oordelen	O
te	O
plakken	O
op	O
bepaalde	O
politieke	O
stromingen	O
en	O
partijen	O
in	O
Nederland	O
?	O
Deelt	O
u	O
de	O
mening	O
dat	O
dit	O
niet	O
tot	O
het	O
takenpakket	O
van	O
de	O
NCTV	O
hoort	O
?	O
Zo	O
nee	O
,	O
waarom	O
niet	O
?	O
Antwoord	O
1	O
,	O
2	O
en	O
3	O
Ja	O
Vraag	O
4	O
Hoe	O
is	O
de	O
NCTV	O
hiertoe	O
gekomen	O
?	O
Wie	O
heeft	O
de	O
NCTV	O
hiertoe	O
opdracht	O
gegeven	O
?	O
Antwoord	O
4	O
Het	O
delen	O
van	O
kennis	O
en	O
expertise	O
over	O
fenomenen	O
(	O
zoals	O
extreemrechts	O
of	O
accelerationisme	O
)	O
en	O
maatschappelijke	O
ontwikkelingen	O
die	O
relevant	O
zijn	O
voor	O
de	O
nationale	O
veiligheid	O
is	O
een	O
belangrijke	O
taak	O
voor	O
de	O
NCTV	O
.	O
Om	O
zijn	O
werk	O
goed	O
te	O
kunnen	O
doen	O
,	O
is	O
het	O
daarom	O
belangrijk	O
dat	O
de	O
NCTV	O
vroegtijdig	O
zicht	O
heeft	O
op	O
wat	O
er	O
leeft	O
,	O
of	O
soms	O
broeit	O
,	O
in	O
de	O
samenleving	O
.	O
Om	O
dergelijke	O
ontwikkelingen	O
op	O
het	O
gebied	O
van	O
nationale	O
veiligheid	O
te	O
kunnen	O
signaleren	O
,	O
duiden	O
en	O
tot	O
een	O
geïntegreerd	O
beeld	O
te	O
komen	O
,	O
is	O
bij	O
de	O
oprichting	O
van	O
de	O
NCTV	O
(	O
2005-2011	O
genaamd	O
NCTb	O
)	O
voorzien	O
in	O
een	O
verantwoordelijkheid	O
hiertoe	O
.	O
De	O
NCTV	O
kreeg	O
naast	O
een	O
functie	O
voor	O
het	O
coördineren	O
op	O
het	O
gebied	O
1	O
https://www.nrc.nl/nieuws/2022/05/02/nctv-waarschuwde-jaren-voor-polariserende-politieke-	O
partijen-a4119961	O
ah-tk-20212022-2930	O
ISSN	O
921	O
-	O
7398	O
’	O
s-Gravenhage	O
2022	O
Tweede	O
Kamer	O
,	O
vergaderjaar	O
2021–2022	O
,	O
Aanhangsel	O
1	O
van	O
nationale	O
veiligheid	O
,	O
ook	O
de	O
verantwoordelijkheid	O
om	O
te	O
komen	O
tot	O
integrale	O
analyses	O
die	O
relevant	O
zijn	O
voor	O
de	O
nationale	O
veiligheid	O
.	O
Dit	O
is	O
opgenomen	O
in	O
het	O
Organisatiebesluit	O
van	O
het	O
Ministerie	O
van	O
Justitie	O
en	O
Veiligheid	O
.	O
Om	O
samenwerkingspartners	O
bewust	O
te	O
maken	O
van	O
(	O
mogelijk	O
)	O
zorgwekkende	O
ontwikkelingen	O
en	O
actuele	O
gebeurtenissen	O
in	O
de	O
samenleving	O
,	O
maakte	O
de	O
NCTV	O
tot	O
maart	O
2021	O
Weekberichten	O
Internetmonitoring	O
.	O
De	O
ontvangers	O
,	O
bijvoorbeeld	O
beleidsmedewerkers	O
van	O
gemeenten	O
,	O
konden	O
die	O
Weekberichten	O
gebruiken	O
om	O
inzichten	O
op	O
te	O
doen	O
rond	O
thema’s	O
die	O
relevant	O
waren	O
voor	O
de	O
nationale	O
veiligheid	O
.	O
De	O
NCTV	O
stelde	O
deze	O
Weekberichten	O
niet	O
op	O
in	O
politieke	O
opdracht	O
van	O
het	O
Kabinet	O
of	O
de	O
Minister	O
van	O
Justitie	O
en	O
Veiligheid	O
.	O
Voor	O
het	O
opstellen	O
van	O
Weekberichten	O
werd	O
gebruik	O
gemaakt	O
van	O
open	O
bronnen	O
die	O
voor	O
een	O
ieder	O
toegankelijk	O
zijn	O
als	O
krantenberichten	O
,	O
weten-	O
schappelijke	O
verhandelingen	O
en	O
open	O
online	O
bronnen	O
,	O
zoals	O
Twitterberichten	O
.	O
Hierbij	O
kwamen	O
ook	O
openbare	O
uitingen	O
van	O
relevante	O
personen	O
die	O
veel	O
aandacht	O
kregen	O
en	O
tot	O
discussies	O
leiden	O
,	O
in	O
beeld	O
.	O
Zo	O
is	O
ook	O
een	O
aantal	O
Kamerleden	O
genoemd	O
in	O
die	O
Weekbericht	O
en	O
.	O
In	O
een	O
aantal	O
Weekberichten	O
klonken	O
normatieve	O
stellingnames	O
door	O
over	O
Kamerleden	O
.	O
Dat	O
had	O
niet	O
gemoeten	O
.	O
Analyses	O
en	O
duidingen	O
moeten	O
feitelijk	O
van	O
aard	O
zijn	O
en	O
gericht	O
zijn	O
op	O
relevante	O
ontwikkelingen	O
voor	O
de	O
nationale	O
veiligheid	O
.	O
Hierin	O
is	O
geen	O
ruimte	O
voor	O
persoonlijke	O
meningen	O
,	O
zeker	O
niet	O
over	O
politici	O
.	O
Vraag	O
5	O
en	O
6	O
Klopt	O
het	O
dat	O
uw	O
voorganger	O
aan	O
de	O
Kamer	O
heeft	O
gemeld	O
dat	O
politieke	O
partijen	O
alleen	O
worden	O
gemonitord	O
met	O
het	O
oog	O
op	O
hun	O
eigen	O
veiligheid	O
?	O
Klopt	O
het	O
dus	O
dat	O
de	O
Kamer	O
verkeerd	O
is	O
geïnformeerd	O
?	O
Kunt	O
u	O
dit	O
uitleggen	O
en	O
welke	O
conclusies	O
verbindt	O
u	O
hieraan	O
?	O
Antwoord	O
5	O
en	O
6	O
De	O
NCTV	O
heeft	O
geen	O
bevoegdheid	O
om	O
politieke	O
partijen	O
te	O
monitoren	O
.	O
De	O
NCTV	O
monitort	O
dan	O
ook	O
geen	O
politici	O
en/of	O
politieke	O
partijen	O
in	O
het	O
kader	O
van	O
zijn	O
analysetaak	O
.	O
Naar	O
personen	O
in	O
het	O
Rijksdomein	O
,	O
waaronder	O
politici	O
,	O
kan	O
alleen	O
gekeken	O
worden	O
in	O
het	O
kader	O
van	O
het	O
stelsel	O
Bewaken	O
en	O
Beveiligen	O
,	O
waarbij	O
er	O
specifiek	O
gekeken	O
wordt	O
naar	O
de	O
concrete	O
en	O
voorstelbare	O
dreiging	O
jegens	O
deze	O
politici	O
.	O
Deze	O
taak	O
van	O
de	O
NCTV	O
is	O
specifiek	O
verankert	O
in	O
de	O
Politiewet	O
en	O
wordt	O
uitgevoerd	O
door	O
een	O
specifiek	O
hiertoe	O
uitgeruste	O
afdeling	O
binnen	O
de	O
NCTV	O
.	O
Daarnaast	O
kijkt	O
de	O
analysetak	O
van	O
de	O
NCTV	O
,	O
los	O
van	O
de	O
afdeling	O
die	O
zich	O
bezighoudt	O
met	O
Bewaken	O
en	O
Beveiligen	O
,	O
naar	O
trends	O
en	O
fenomenen	O
op	O
het	O
gebied	O
van	O
de	O
nationale	O
veiligheid	O
.	O
In	O
het	O
discours	O
dat	O
van	O
invloed	O
is	O
op	O
die	O
nationale	O
veiligheid	O
,	O
kunnen	O
ook	O
politici	O
voorkomen	O
die	O
over	O
een	O
onderwerp	O
iets	O
zeggen	O
in	O
de	O
media	O
of	O
op	O
sociale	O
media	O
.	O
In	O
dat	O
kader	O
kan	O
een	O
politicus	O
dus	O
ook	O
voorkomen	O
in	O
de	O
trends	O
fenomenen	O
die	O
de	O
NCTV	O
bekijkt	O
,	O
maar	O
dat	O
is	O
iets	O
anders	O
dan	O
het	O
gericht	O
monitoren	O
van	O
politici	O
en	O
politieke	O
partijen	O
.	O
Dit	O
is	O
naar	O
mijn	O
oordeel	O
in	O
lijn	O
met	O
wat	O
mijn	O
ambtsvoorganger	O
eerder	O
met	O
de	O
Kamer	O
heeft	O
besproken	O
.	O
Vraag	O
7	O
en	O
8	O
Klopt	O
het	O
dat	O
het	O
Kamerlid	O
Kuzu	S-PER
(	O
DENK	O
)	O
door	O
de	O
NCTV	O
is	O
gekenschetst	O
als	O
de	O
«	O
lange	O
arm	O
van	O
Turkije	O
»	O
?	O
Waarom	O
doet	O
de	O
NCTV	O
dit	O
soort	O
discriminerende	O
en	O
aanmatigende	O
uitspraken	O
?	O
Wat	O
zegt	O
dit	O
over	O
de	O
insteek	O
en	O
benadering	O
van	O
de	O
NCTV	O
?	O
Antwoord	O
7	O
en	O
8	O
Zoals	O
aangegeven	O
in	O
antwoord	O
op	O
vragen	O
1	O
,	O
2	O
en	O
3	O
vind	O
ik	O
dat	O
analyses	O
feitelijk	O
van	O
aard	O
dienen	O
te	O
zijn	O
.	O
De	O
Weekberichten	O
zoals	O
u	O
die	O
heeft	O
gezien	O
keren	O
dan	O
ook	O
niet	O
meer	O
terug	O
.	O
In	O
het	O
wetsvoorstel	O
dat	O
momenteel	O
in	O
behandeling	O
is	O
,	O
is	O
namelijk	O
vastgelegd	O
dat	O
de	O
analysetaak	O
van	O
de	O
NCTV	O
is	O
beperkt	O
tot	O
het	O
signaleren	O
,	O
analyseren	O
en	O
duiden	O
van	O
trends	O
en	O
fenomenen	O
op	O
het	O
gebied	O
van	O
terrorismebestrijding	O
en	O
nationale	O
veiligheid	O
.	O
Daarbij	O
is	O
expliciet	O
bepaald	O
dat	O
het	O
doen	O
van	O
onderzoek	O
dat	O
gericht	O
is	O
op	O
personen	O
en	O
organisaties	O
daar	O
niet	O
bij	O
hoort	O
.	O
Tweede	O
Kamer	O
,	O
vergaderjaar	O
2021–2022	O
,	O
Aanhangsel	O
2	O
Vraag	O
9	O
Deelt	O
u	O
de	O
mening	O
dat	O
het	O
niet	O
de	O
taak	O
van	O
de	O
NCTV	O
is	O
een	O
politieke	O
politie	O
te	O
spelen	O
,	O
die	O
niet	O
thuishoort	O
in	O
een	O
democratische	O
rechtsstaat	O
?	O
Zo	O
nee	O
,	O
waarom	O
niet	O
?	O
Antwoord	O
9	O
Ik	O
ben	O
van	O
mening	O
dat	O
er	O
geen	O
ruimte	O
is	O
in	O
Nederland	O
voor	O
een	O
politieke	O
politie	O
.	O
Naar	O
mijn	O
oordeel	O
speelt	O
de	O
NCTV	O
die	O
rol	O
ook	O
niet	O
.	O
Zoals	O
op	O
verschil-	O
lende	O
momenten	O
aangegeven	O
zijn	O
er	O
in	O
het	O
verleden	O
Weekberichten	O
versche-	O
nen	O
van	O
de	O
NCTV	O
die	O
niet	O
zo	O
opgesteld	O
hadden	O
moeten	O
worden	O
.	O
Sinds	O
maart	O
2021	O
worden	O
die	O
ook	O
niet	O
meer	O
gemaakt	O
.	O
Deze	O
Weekberichten	O
keren	O
dan	O
ook	O
niet	O
meer	O
terug	O
.	O
Dit	O
is	O
ook	O
geborgd	O
onder	O
het	O
nieuwe	O
wetsvoorstel	O
.	O
Vraag	O
10	O
Welke	O
informatie	O
is	O
er	O
verzameld	O
?	O
Hoe	O
krijgen	O
de	O
betrokken	O
Kamerleden	O
inzicht	O
hierin	O
?	O
Antwoord	O
10	O
Zoals	O
blijkt	O
uit	O
de	O
Weekberichten	O
zijn	O
open	O
bronnen	O
geraadpleegd	O
die	O
toegankelijk	O
zijn	O
voor	O
een	O
ieder	O
,	O
waaronder	O
sociale	O
media	O
en	O
internetfora	O
,	O
over	O
trends	O
en	O
ontwikkelingen	O
op	O
het	O
gebied	O
van	O
terrorisme	O
,	O
extremisme	O
,	O
radicalisering	O
en	O
polarisatie	O
.	O
Daarbij	O
zijn	O
ook	O
uitingen	O
van	O
een	O
beperkt	O
aantal	O
politici	O
in	O
beeld	O
gekomen	O
.	O
Dat	O
was	O
in	O
verreweg	O
de	O
meeste	O
gevallen	O
omdat	O
personen	O
in	O
de	O
samenleving	O
heftig	O
reageerden	O
op	O
die	O
uitingen	O
,	O
die	O
soms	O
zo	O
ver	O
gingen	O
dat	O
deze	O
in	O
(	O
doods	O
)	O
bedreigingen	O
uitmondden	O
.	O
In	O
een	O
beperkt	O
aantal	O
gevallen	O
worden	O
die	O
uitingen	O
verbonden	O
aan	O
mogelijke	O
effecten	O
op	O
polarisatie	O
en	O
radicalisering	O
in	O
de	O
Nederlandse	O
samenleving	O
.	O
Er	O
is	O
geen	O
andersoortige	O
persoonsgebonden	O
informatie	O
over	O
politici	O
verzameld	O
.	O
Kamerleden	O
die	O
dat	O
wensen	O
kunnen	O
inzage	O
krijgen	O
in	O
de	O
open	O
bronnen	O
waarin	O
zij	O
voorkomen	O
,	O
die	O
door	O
de	O
NCTV	O
zijn	O
verzameld	O
.	O
Iedere	O
burger	O
kan	O
dit	O
ook	O
,	O
door	O
het	O
doen	O
van	O
een	O
AVG-verzoek	O
.	O
Vraag	O
11	O
Op	O
basis	O
van	O
welke	O
wetten	O
en	O
regels	O
is	O
deze	O
informatie	O
verzameld	O
?	O
Antwoord	O
11	O
De	O
heersende	O
opvatting	O
was	O
tot	O
enkele	O
jaren	O
geleden	O
dat	O
er	O
voldoende	O
juridische	O
basis	O
voor	O
internetmonitoring	O
was	O
.	O
Die	O
grondslag	O
was	O
het	O
organisatiebesluit	O
van	O
het	O
Ministerie	O
van	O
JenV	O
.	O
Het	O
Organisatiebesluit	O
,	O
waarin	O
de	O
publieke	O
taak	O
van	O
de	O
NCTV	O
is	O
vastgelegd	O
,	O
is	O
gebaseerd	O
op	O
artikel	O
3	O
,	O
tweede	O
lid	O
,	O
van	O
het	O
Coördinatiebesluit	O
organisatie	O
,	O
bedrijfsvoering	O
en	O
informatiesyste-	O
men	O
rijksdienst	O
,	O
dat	O
weer	O
zijn	O
grondslag	O
vindt	O
in	O
artikel	O
44	O
van	O
de	O
Grondwet	O
(	O
dat	O
de	O
instelling	O
van	O
ministeries	O
regelt	O
)	O
.	O
Het	O
oordeel	O
was	O
dat	O
de	O
taak	O
internationaalrechtelijk	O
terug	O
te	O
voeren	O
was	O
op	O
de	O
taak	O
voor	O
de	O
NCTV	O
ook	O
terug	O
te	O
voeren	O
was	O
op	O
de	O
op	O
de	O
Nederlandse	O
staat	O
rustende	O
verplichting	O
om	O
het	O
recht	O
op	O
veiligheid	O
te	O
verwezenlijken	O
en	O
de	O
volkenrechtelijke	O
verplichting	O
om	O
terrorisme	O
te	O
bestrijden	O
(	O
o.a.	O
Handvest	O
Verenigde	O
Naties	O
en	O
Raad	O
van	O
Europa-verdragen	O
)	O
.	O
Met	O
name	O
artikel	O
2	O
EVRM	O
brengt	O
diverse	O
positieve	O
verplichtingen	O
mee	O
voor	O
de	O
Staat	O
.	O
Op	O
grond	O
van	O
diverse	O
consultaties	O
is	O
het	O
standpunt	O
dat	O
er	O
voldoende	O
grondslag	O
was	O
voor	O
voornoemde	O
activiteiten	O
inmiddels	O
verlaten	O
en	O
is	O
de	O
internetmonitoring	O
zoals	O
die	O
plaatsvonden	O
onmiddellijk	O
gestaakt	O
.	O
Mijn	O
ambtsvoorganger	O
was	O
van	O
oordeel	O
dat	O
er	O
geen	O
twijfel	O
mag	O
bestaan	O
over	O
een	O
dergelijke	O
grondslag	O
en	O
heeft	O
daarom	O
het	O
traject	O
ingezet	O
om	O
te	O
komen	O
tot	O
een	O
wet	O
waarin	O
definitief	O
wordt	O
geregeld	O
wat	O
de	O
NCTV	O
wel	O
en	O
vooral	O
ook	O
niet	O
mag	O
.	O
Ik	O
deel	O
het	O
oordeel	O
van	O
mijn	O
voorganger	O
en	O
ben	O
daarom	O
ook	O
van	O
mening	O
dat	O
een	O
nieuwe	O
wet	O
noodzakelijk	O
is	O
.	O
Vraag	O
12	O
Op	O
welke	O
wijze	O
is	O
bij	O
het	O
monitoren	O
van	O
kopstukken	O
van	O
politieke	O
partijen	O
en	O
parlementariërs	O
zorg	O
gedragen	O
dat	O
aan	O
de	O
vereisten	O
van	O
artikel	O
8	O
van	O
het	O
Europees	O
Verdrag	O
voor	O
de	O
Rechten	O
van	O
de	O
Mens	O
(	O
EVRM	O
)	O
voldaan	O
is	O
,	O
voor	O
het	O
monitoren	O
van	O
personen	O
in	O
de	O
context	O
van	O
de	O
nationale	O
veiligheid	O
?	O
Tweede	O
Kamer	O
,	O
vergaderjaar	O
2021–2022	O
,	O
Aanhangsel	O
3	O
Antwoord	O
12	O
Politici	O
zijn	O
,	O
los	O
van	O
de	O
bewaken-	O
en	O
beveilgentaak	O
,	O
niet	O
gemonitord	O
,	O
maar	O
komen	O
zoals	O
eerder	O
gesteld	O
wel	O
voor	O
in	O
het	O
kader	O
van	O
onderzoeken	O
naar	O
trends	O
en	O
fenomenen	O
op	O
het	O
gebied	O
van	O
de	O
nationale	O
veiligheid	O
.	O
Persoonsge-	O
gevens	O
worden	O
beschermd	O
als	O
een	O
onderdeel	O
van	O
de	O
persoonlijke	O
levenssfeer	O
in	O
de	O
zin	O
van	O
artikel	O
10	O
van	O
de	O
Grondwet	O
en	O
als	O
onderdeel	O
van	O
het	O
privéleven	O
in	O
de	O
zin	O
van	O
artikel	O
8	O
van	O
het	O
EVRM	O
en	O
artikel	O
17	O
van	O
het	O
Internationaal	O
verdrag	O
inzake	O
burgerlijke	O
en	O
politieke	O
rechten	O
(	O
IVBPR	O
)	O
.	O
Een	O
inmenging	O
in	O
het	O
recht	O
op	O
privéleven	O
zoals	O
neergelegd	O
in	O
artikel	O
8	O
EVRM	O
is	O
te	O
rechtvaardigen	O
wanneer	O
die	O
inmenging	O
een	O
legitiem	O
doel	O
dient	O
,	O
bij	O
wet	O
is	O
voorzien	O
en	O
noodzakelijk	O
moet	O
is	O
in	O
een	O
democratische	O
samenleving	O
.	O
Hieruit	O
volgt	O
dat	O
de	O
maatregel	O
moet	O
bijdragen	O
aan	O
een	O
dringende	O
maatschappelijke	O
behoefte	O
(	O
pressing	O
social	O
need	O
)	O
en	O
proportioneel	O
moet	O
zijn	O
.	O
De	O
staat	O
moet	O
de	O
publieke	O
belangen	O
afwegen	O
tegen	O
die	O
van	O
de	O
individu	O
en	O
daarin	O
een	O
eerlijke	O
balans	O
vinden	O
.	O
Zoals	O
blijkt	O
uit	O
het	O
antwoord	O
op	O
vraag	O
10	O
was	O
lange	O
